sales_line_id,order_id,product_id,product_name,quantity,unit_selling_price,discount_pct,standard_cost
SOL0001619,SO001172,P010,Sac a dos Metro,1,76.86,10,31
SOL0001620,SO001173,P007,Chaussures City,11,87.19,12,39
SOL0001621,SO001173,P009,Veste Urban,15,127.72,10,63
SOL0001622,SO001174,P003,Tablette Air 11,1,640.02,0,395
SOL0001623,SO001175,P003,Tablette Air 11,1,592.16,8,395
SOL0001624,SO001176,P007,Chaussures City,3,91.89,0,"39,0"
SOL0001625,SO001176,P004,Casque Audio Max,2,175.33,5,86
SOL0001626,SO001177,P012,Lampe LED Desk,3,43.31,15,18
SOL0001627,SO001178,P001,Laptop 14 Pro,3,1191.61,8,760
SOL0001628,SO001178,P009,Veste Urban,6,140.38,15,63
SOL0001629,SO001179,P007,Chaussures City,3,90.65,12,39
SOL0001630,SO001179,P011,Chaise Ergo,3,208.59,12,124
SOL0001631,SO001179,P011,Chaise Ergo,1,204.47,5,124
SOL0001632,SO001180,P005,Ecran 27 pouces,2, 289.28 ,10,182
SOL0001633,SO001181,P010,Sac a dos Metro,3.0,75.2,5,31
SOL0001634,SO001182,P002,Smartphone X5,2,813.57,10,520
SOL0001635,SO001183,P012,Lampe LED Desk,4,43.59,0,18
SOL0001636,SO001184,P012,Lampe LED Desk,3,44.19,5,18
SOL0001637,SO001185,P012,Lampe LED Desk,4,45.4,0,18
SOL0001638,SO001186,P003,Tablette Air 11,2,651.24,0,395
SOL0001639,SO001187,P001,Laptop 14 Pro,1,1177.11,0,760
SOL0001640,SO001187,P009,Veste Urban,4,140.0,10,63
SOL0001641,SO001187,P005,Ecran 27 pouces,3,282.75,8,182
SOL0001642,SO001188,P002,Smartphone X5,2,798.69,10,520
SOL0001643,SO001189,P001,Laptop 14 Pro,3,1171.9,0,760
SOL0001644,SO001190,P001,Laptop 14 Pro,1,1175.4,0,760
SOL0001645,SO001191,P011,Chaise Ergo,1,"217,52",0.0,124
SOL0001646,SO001192,P012,Lampe LED Desk,1,"42,11", 10.0 ,18
SOL0001647,SO001192,P011,Chaise Ergo,1,219.03,5,124
SOL0001648,SO001193,P009,Veste Urban,2,138.5,12,63
SOL0001649,SO001194,P012,Lampe LED Desk,1,44.64,0,18
SOL0001650,SO001194,P004,Casque Audio Max,2,177.02,0,86
SOL0001651,SO001194,P001,Laptop 14 Pro,2,1217.19,0,760
SOL0001652,SO001195,P009,Veste Urban,2,132.16,5,63
SOL0001653,SO001196,P003,Tablette  Air  11,13,556.57,5,395
SOL0001654,SO001197,P009,Veste Urban,23,126.19,0,63
SOL0001655,SO001198,P006,Clavier Meca,2,112.87,10,54
SOL0001656,SO001198,P002,Smartphone X5,1,850.37,0,520
SOL0001657,SO001199,P005,Ecran 27 pouces,13,274.2,12,182
SOL0001658,SO001200,P005,Ecran 27 pouces,3,288.03,8,182
SOL0001659,SO001201,P010,Sac a dos Metro,19,64.61,5,31
SOL0001660,SO001202,P003,Tablette Air 11,1,623.18,0,395
SOL0001661,SO001203,P012,Lampe LED Desk,2,43.69,8,18
SOL0001662,SO001204,P006,Clavier Meca,2,109.85,0,54
SOL0001663,SO001204,P004,Casque Audio Max,1,178.52,0.0,86
SOL0001664,SO001205,P006,Clavier Meca,1,110.9,8,54
SOL0001665,SO001206,P012,Lampe LED Desk,4,43.97,8,18
SOL0001666,SO001207,P010,Sac a dos Metro,4,76.87,8,31
SOL0001667,SO001208,P010,Sac a dos Metro,5,73.53,0,31
SOL0001668,SO001208,P002,Smartphone X5,3,862.79,0,520
SOL0001669,SO001208,P002,Smartphone X5,3,835.65,0,520
SOL0001670,SO001209,P006,Clavier Meca,2,102.84,8,54
SOL0001671,SO001209,P003,Tablette Air 11,2,613.95,12,395
SOL0001672,SO001210,P006,Clavier Meca,2,112.92,8,54
SOL0001673,SO001211,P005,Ecran 27 pouces,1,"302,15","10,0",182
SOL0001674, SO001212,P010,Sac a dos Metro,4, 69.62 ,0,31
SOL0001675,SO001213,P012,Lampe LED Desk,3,43.53,8,18
SOL0001676,SO001214,P006,Clavier Meca,2,102.9,5,54
SOL0001677,SO001214,P008,T-Shirt Essential,4,23.61,5,8
SOL0001678,SO001215,P005,Ecran 27 pouces,6,265.0,5,182
SOL0001679,SO001215,P009,Veste Urban,7,120.78,0,63
SOL0001680,SO001216,P001,Laptop 14 Pro,1,1151.26,8,760
SOL0001681,SO001217,P002,Smartphone X5,2,801.04,0,520
SOL0001682,SO001217,P005,Ecran 27 pouces,3,300.53,0.0,
SOL0001683,SO001218,P002,Smartphone X5,1,878.04, 5.0 ,520
SOL0001684,SO001219,P003,Tablette Air 11,12,572.74,0,395
SOL0001685,SO001220,P009,Veste Urban,1,134.96,5,63
SOL0001686,SO001221,P004,Casque Audio Max,10,155.92,12,86
SOL0001687,SO001222,P003,Tablette Air 11,1,651.76,0,395
SOL0001688,SO001223,P003,Tablette Air 11,2,595.96,10,395
SOL0001689,SO001224,P003,Tablette Air 11,3,607.26,8,395
SOL0001690,SO001224,P012,Lampe LED Desk,2,43.04,10,18
SOL0001691,SO001225,P001,Laptop 14 Pro,2,1207.2,0,760
SOL0001692,SO001225,P010,Sac a dos Metro,2,74.71,0,31
SOL0001693,SO001226,P004,Casque Audio Max,3,176.55,8,86
SOL0001694,SO001227,P003,Tablette Air 11,2,631.45,0,395
SOL0001695,SO001228,P007,Chaussures City,3,93.16,5,39
SOL0001696,SO001229 ,P008,T-Shirt Essential,23,21.0,0,8
SOL0001697,SO001230,P012,Lampe LED Desk,1,42.48,12,18
SOL0001698,SO001231,P005,Ecran 27 pouces,13,265.53,5,182
SOL0001699,SO001232,P011,Chaise Ergo,2,212.93,0,124
SOL0001700,SO001233,P006,Clavier Meca,2,109.96,0,54
SOL0001701,SO001234,P009,Veste Urban,4,136.83,10,63
SOL0001702,SO001235,P005,Ecran 27 pouces,1,287.29,8,182
SOL0001703,SO001236,P011,Chaise Ergo,4,216.6,5,124
SOL0001704,SO001237,P010,Sac a dos Metro,2,73.86,0,31
Sol0001705,SO001237,P006, Clavier Meca,3,105.91,5,54
SOL0001706,SO001238,P006,Clavier Meca,3,108.46,12,54
SOL0001707,SO001239,P004,Casque Audio Max,2,169.78,10,86
SOL0001708,SO001239,P012,Lampe LED Desk,3,42.14,8,18
SOL0001709,SO001240,P004,Casque Audio Max,7,165.53,0,86
SOL0001710,SO001241,P009,Veste Urban,13,125.71,10,63
SOL0001711,SO001241,P011,Chaise Ergo,9,187.62,10,124.0
SOL0001712,SO001242,P003,Tablette Air 11,3,614.65,8,395
SOL0001713,SO001243,P004,Casque Audio Max,1,173.88,0,86
SOL0001714,SO001244,P004,Casque Audio Max,3,168.73,5,86
SOL0001715,SO001245,P003,Tablette Air 11,1,634.84,0,395
SOL0001716,SO001246,P003,Tablette Air 11,6,551.37,5,395
SOL0001717,SO001247,P002,Smartphone X5,3,848.24,0,520
SOL0001718,SO001248,P006,Clavier Meca,2,108.47,5,54
SOL0001719,SO001249,P012,Lampe LED Desk,2,44.08,5,18
SOL0001720,SO001250,P005,Ecran 27 pouces,5,277.65,5,182
SOL0001721,SO001251,P008,T-Shirt Essential,4,23.04,0,8
SOL0001722,SO001252,P006,Clavier Meca,3,99.76,0,54
SOL0001723,SO001253,P010,Sac a dos Metro,17,67.73,12,31
SOL0001724,SO001254,P002,Smartphone X5,1,881.58,0,520
SOL0001725,SO001255,P011,Chaise Ergo,4,193.34,5,124
SOL0001726,SO001256,P009,Veste Urban,11,127.38,10,63
SOL0001727,SO001257,P009,Veste Urban,1,132.6,5,63
SOL0001728,SO001258,P012,Lampe LED Desk,1,43.11,0,18
SOL0001729,SO001259,P011,Chaise Ergo,2,217.96,12,124
SOL0001730,SO001260,P004,Casque Audio Max,4,177.36,0,86
SOL0001731,SO001261,P005,Ecran 27 pouces,2,298.51,5,182
SOL0001732,SO001261,P004,Casque Audio Max,1,177.99,10,86
SOL0001733,SO001261,P006 ,Clavier Meca,1,"102,66",5,54
SOL0001734,SO001262,P009,Veste Urban,3,143.27,0,63
SOL0001735,SO001262,P009,Veste Urban,6,136.47,0,63
SOL0001736,SO001263,P008,T-Shirt Essential,"2,0",24.36,0,8.0
SOL0001737,SO001264,P001,Laptop 14 Pro,1,1201.42,10,760
SOL0001738,SO001265,P001,Laptop 14 Pro,2,1237.56,5,760
SOL0001739,SO001266,P012,Lampe LED Desk,4,37.85,0,18
SOL0001740,SO001267,P005,Ecran 27 pouces,1,305.17,0,182
SOL0001741,SO001268,P009,Veste Urban,5,137.34,10,63
SOL0001742,SO001269,P010,Sac a dos Metro,2,73.64,5,31
SOL0001743,SO001269,P010,Sac a dos Metro,3,NA,10,"31,0"
SOL0001744,SO001270,P005,Ecran 27 pouces,3,292.64,10,182
SOL0001745,SO001271,P001,Laptop 14 Pro,2,1219.72,5,760
SOL0001746,SO001271,P005,Ecran 27 pouces,2,310.53,12,182
SOL0001747,SO001272,P008,T-Shirt Essential,1,23.31,0,8
SOL0001748,SO001273,P003,Tablette Air 11,3,652.39,8,395
SOL0001749,SO001274,P007,Chaussures City,6,93.55,0,39
SOL0001750,SO001275,P012,Lampe LED Desk,1,43.51,10,18
SOL0001751,SO001275,P007,Chaussures City,5,94.53,10,39
SOL0001752,SO001276,P012,Lampe LED Desk,3,44.41,"0,0",18
SOL0001753,SO001277,P008,T-Shirt Essential,6,24.57,12,8
SOL0001754,SO001277,P007,Chaussures City,2,95.97,0,39
SOL0001755,SO001278,P003,Tablette Air 11,2,600.17,5,395
SOL0001756,SO001279,P011,Chaise Ergo,1,206.9,8,124
SOL0001757,SO001279,P008,T-Shirt Essential,2,23.08,8,8
SOL0001758,SO001280,P006,Clavier Meca,4,108.18,5,54
SOL0001759,SO001280,P008,T-Shirt Essential,6,24.77,8,8
SOL0001760,SO001281,P001,Laptop 14 Pro,3,1177.56,0,760
SOL0001761,SO001282,P005,Ecran 27 pouces,1,301.28,12,182
SOL0001762,SO001282,P001,Laptop 14 Pro,4,1203.68,8,760
SOL0001763,SO001282,P010,Sac a dos Metro,6,75.96,8,31
SOL0001764,SO001283,P001,Laptop 14 Pro,2,1140.49,5,760
SOL0001765,SO001284,P006,Clavier Meca,3,112.67,12, 54.0 
SOL0001766,SO001284,P011,Chaise Ergo,2,211.82,5,124
SOL0001767,SO001285,P012,Lampe LED Desk,3,43.8,12,18
SOL0001768,SO001286,P009,Veste Urban,2,135.29,0,63
SOL0001769,SO001286,P007,Chaussures City,2,89.78,0,39
SOL0001770,SO001287,P011,Chaise Ergo,3,216.34,0,124
SOL0001771,SO001288,P007,Chaussures City,2,98.64,0,39
SOL0001772,SO001289,P010,Sac a dos Metro,3,71.11,0,31
SOL0001773,SO001289,P003,Tablette Air 11,2,599.69,0,395
SOL0001774,SO001290,P011,Chaise Ergo,2,212.91,5,124
SOL0001775,SO001291,P010,Sac a dos Metro,2,71.04,12,31
SOL0001776,SO001291,P008,T-SHIRT ESSENTIAL,3.0,22.7,10,8
SOL0001777,SO001292,P006,Clavier Meca,9,95.27,5,54
SOL0001778,SO001293,P005,Ecran 27 pouces,2,300.85,0,182.0
SOL0001779,SO001294,P001,Laptop 14 Pro,1,1156.45,0,760
SOL0001780,SO001295,P007,Chaussures City,9,84.89,0,39
SOL0001781,SO001296,P008,T-Shirt Essential,5,23.89,0,8
SOL0001782,SO001297,P010,Sac a dos Metro,3,74.46,8,31
SOL0001783,SO001298,P006,Clavier Meca,1,106.34,5.0,54
SOL0001784,SO001299,P011,Chaise Ergo,2,209.4,10,124
SOL0001785,SO001300,P004,Casque Audio Max,4,180.21,8,86
SOL0001786,SO001301,P010,Sac a dos Metro,4,70.43,0,31
SOL0001787,SO001301,P010,  Sac a dos Metro  ,1,70.37,8,31
SOL0001788,SO001302,P010,Sac a dos Metro,1,75.06,10,31
SOL0001789,SO001302,P012,Lampe LED Desk,3,42.07,5,18
SOL0001790,SO001303,P001,Laptop 14 Pro,1,1210.18,10,760
SOL0001791,SO001304,P012,Lampe LED Desk,3,45.37,10,18
SOL0001792,SO001305,P004,Casque Audio Max,8,160.23,5,86
SOL0001793,SO001305,P004,Casque Audio Max,4,157.59,5,86
SOL0001794,SO001305,P012,Lampe LED Desk,10,40.54,10,18
SOL0001795,SO001306,P007,Chaussures City,5,95.47,8,39
SOL0001796,SO001307 ,P003,Tablette Air 11,2,652.98,0,395
SOL0001797,SO001308,P007,Chaussures City,4,91.38,8,39
SOL0001798,SO001309,P003,Tablette Air 11,4,644.73,0,395
SOL0001799,SO001310,P010 ,Sac a dos Metro,17,65.73,12,31
SOL0001800,SO001311,P003,Tablette Air 11,3,619.59,10,395
SOL0001801,SO001312,P001,Laptop 14 Pro,4,1169.2,10,760
SOL0001802,SO001312,P006,Clavier  Meca,2,108.85, 10.0 ,54
SOL0001803,SO001312,P012,Lampe LED Desk,3,44.26,15,18
SOL0001804,SO001313,P007,Chaussures City,22,87.22,5,39
SOL0001805,SO001314,P007,Chaussures City,4,94.37,12.0,39
SOL0001806,SO001315,P005,Ecran 27 pouces,2,282.48,0,182
SOL0001807,SO001315,P006,Clavier Meca,1,107.49,0,54
SOL0001808,SO001315,P005,Ecran 27 pouces,3,299.78,0,182
SOL0001809,SO001316,P009,Veste Urban,4,133.77,8,63
SOL0001810,SO001316,P008,T-Shirt Essential,1,23.95,15,8
SOL0001811,SO001317,P007,Chaussures City,23,83.57,15,39
SOL0001812,SO001318,P007,Chaussures City,4,93.56,10,39
SOL0001813,SO001319,P005,Ecran 27 pouces,3,273.6,10,182
Sol0001814,SO001320,P003,Tablette Air 11,7,553.71,0,395
SOL0001815,SO001321,P012,Lampe LED Desk,3,44.59,10,18
SOL0001816,SO001322,P001,Laptop 14 Pro,2,1210.8,0,760
SOL0001817,SO001323,P001,Laptop 14 Pro,12,1024.07,8,760
SOL0001818,SO001323,P001,Laptop 14 Pro,6,1040.16,N/A,760
SOL0001819,SO001324,P001,Laptop 14 Pro,2,1212.81,5,760
SOL0001820,SO001325,P004,Casque Audio Max,"5,0",164.81,0,86
SOL0001821,SO001325,P011,Chaise Ergo,12,197.22,5,124
SOL0001822,SO001326,P002,Smartphone X5,2,857.65,8,520
SOL0001823,SO001327,P003 ,Tablette Air 11, 4.0 ,647.14,5,395
SOL0001824,SO001328,P009 ,Veste Urban,3,143.67,0,63
SOL0001825,SO001329,P008,T-Shirt Essential,10,21.48,5,8
SOL0001826,SO001329,P005,Ecran 27 pouces,10,277.0,5,182
SOL0001827,SO001330,P005,Ecran 27 pouces,1,304.24,0,182
SOL0001828,SO001331,P005,Ecran 27 pouces,3,303.21,0,182
SOL0001829,SO001332,P003,Tablette Air 11,3,553.65,10,395
SOL0001830,SO001333,P002,Smartphone X5,4,860.51,5,520
SOL0001831,SO001334,P003,Tablette Air 11,2,648.14,0,395
SOL0001832,SO001335,P007,Chaussures City,1,96.9,12,39
SOL0001833,SO001336,P010,Sac a dos Metro,2,74.54,0,31
SOL0001834,SO001336,P008,T-Shirt Essential,2,24.61,5,8
SOL0001835,SO001337,P002,Smartphone X5,1,844.05,10,520
SOL0001836,SO001337,P006,Clavier Meca,2,108.82,15,54
SOL0001837,SO001338,P009,Veste Urban,19,121.99,5,63
SOL0001838,SO001338,P012,Lampe LED Desk,11,39.15,8,18
SOL0001839,SO001339,P006,Clavier Meca,3,104.02,5,54
SOL0001840,SO001340,P009,Veste Urban,4,138.25,5,63
SOL0001841,SO001341,P009,Veste Urban,21,123.0,5,63
SOL0001842,SO001342,P009,Veste Urban,1,143.3,0,63
SOL0001843,SO001343,P012,Lampe LED Desk,3,43.14,0,18
SOL0001844,SO001344,P009,Veste Urban,1.0,135.8,0,63
SOL0001845,SO001345,P002,Smartphone X5,3,802.28,5.0,520
SOL0001846,SO001346,P011,Chaise Ergo,10,188.71,12,124
SOL0001847,SO001347,P003,Tablette Air 11,1,628.58,8,395
SOL0001848,SO001347,P008,T-Shirt Essential,4,23.84,12,8
SOL0001849,SO001348,P006,Clavier Meca,4,100.34,8,54
SOL0001850,SO001349,P003,Tablette Air 11,8,578.52,8,395
SOL0001851,SO001350,P007,Chaussures City,23,85.44,0,39
SOL0001852,SO001351,P005,Ecran 27 pouces,1,309.26,8,182
SOL0001853,SO001351,P008,T-Shirt Essential,5,24.77,5,8
SOL0001854,SO001352,P007,Chaussures City,3,93.73,0,39
SOL0001855,SO001353,P001,Laptop 14 Pro,3,1211.07,5,760
SOL0001856,SO001353,P002,Smartphone X5,2,861.97,8,520
SOL0001857,SO001354,P007,Chaussures City,6,96.46,8,39
SOL0001858,SO001355,P009,Veste Urban,4,140.68,12,63
SOL0001859,SO001356,P004,Casque Audio Max,3,181.07,0,86
SOL0001860,SO001356,P009,Veste Urban,1,135.97,0,63
SOL0001861,SO001357,P003,Tablette Air 11,2,619.59,0,395
SOL0001862,SO001357,P003,Tablette Air 11,1,616.2,0,395
SOL0001863,SO001358,P006,Clavier Meca,1,104.3,10,54
SOL0001864,SO001359,P006,Clavier Meca,1,110.86,0,54
SOL0001865,SO001359,P004,Casque Audio Max,3,175.94,10,86
SOL0001866,SO001360,P002,Smartphone X5,1,861.16,15,520
SOL0001867,SO001361,P002,Smartphone X5,4,861.21,0,520
SOL0001868,SO001362,p007,Chaussures City,4,93.01,8,39
SOL0001869,SO001362,P004,Casque Audio Max,3,171.41,5,86
SOL0001870,SO001363,P003,Tablette Air 11 ,1,645.28,8,395
SOL0001871,SO001363,P006,Clavier Meca,1,109.99,8,54
SOL0001872,SO001364,P005, Ecran 27 pouces,3,292.03,12,182
SOL0001873,SO001365,P006,Clavier Meca,3,106.79,10,54
SOL0001874,SO001366,P008,T-Shirt Essential,2,24.72,10,8
SOL0001875,SO001367,P004,Casque Audio Max,1,182.42,5,86
SOL0001876,SO001367,P004,Casque Audio Max,1,179.86,8,86
SOL0001877,SO001368,P006,Clavier Meca,3,111.72,0,54
SOL0001878,SO001369,P003,Tablette Air 11,1,639.28,5,395
SOL0001879,SO001370,P008,T-Shirt Essential,4,22.7,12,8
SOL0001880,SO001371,P011,Chaise Ergo,2,216.05,5,124
SOL0001881,SO001372,P002,Smartphone X5,1,807.09,0,520
SOL0001882,SO001372,P005,Ecran 27 pouces,1,287.37,0,182
SOL0001883,SO001373,P005,Ecran 27 pouces,3,259.11,10,182
SOL0001884,SO001374,P005,  Ecran 27 pouces  ,2,297.37,8,N/A
SOL0001885,SO001375,P010,Sac a dos Metro,6,73.98,0,31.0
SOL0001886,SO001376,P007,Chaussures City,4,94.86,0,39
SOL0001887,SO001376,P001,Laptop 14 Pro,3,1153.27,5,760
SOL0001888,SO001377,P007,Chaussures City,5,97.52,8,39
SOL0001889,SO001378,P009,Veste Urban,1,133.21,0,63
SOL0001890,SO001379,P011,Chaise Ergo,4,216.52,5,124
SOL0001891,SO001379,P007,Chaussures City,2,96.56,10,39
SOL0001892,SO001380,P001,Laptop 14 Pro,1,1190.05,5,760
SOL0001893,SO001381,P003,Tablette Air 11,3,575.96,10,395
SOL0001894,SO001381,P011,Chaise Ergo,7,190.22,10,124
SOL0001895,SO001381,P005,Ecran 27 pouces,11,267.52,12,182
SOL0001896,SO001382,P010,Sac a dos Metro,1,73.99,10,31
SOL0001897,SO001383,P003,Tablette Air 11,11,572.06,12,395
SOL0001898,SO001384,P005,Ecran 27 pouces,2,289.3,5,182
SOL0001899,SO001385,P003,Tablette Air 11,12,555.95,8,395
SOL0001900,SO001386,P009,Veste Urban,5,143.2,0,63
SOL0001901,SO001387,P009,Veste Urban,17,122.47,0,63
SOL0001902,SO001388,P008,T-Shirt Essential,2,23.05,10,8
SOL0001903,SO001389,P003,Tablette Air 11,2,635.07,0,395
SOL0001904,SO001390,P003,Tablette Air 11,1,592.55,10,395
SOL0001905,SO001391,P006,Clavier Meca,3,109.2,5,54
SOL0001906,SO001392,P011,Chaise Ergo,8,194.7,10,124
SOL0001907,SO001393,P002,Smartphone X5,1,838.58,10,520
SOL0001908,SO001393,P007,Chaussures City,2,96.95,12,39
SOL0001909,SO001394,P009,Veste Urban,1,133.78,10,63
SOL0001910,SO001395,P008,T-Shirt Essential,2,24.38,5,8
SOL0001911,SO001395,P003,Tablette Air 11,1,613.02,10,395
SOL0001912,SO001396,P007,Chaussures City,4,92.89,12,39
SOL0001913,SO001397,P002,Smartphone X5,3,828.61,0,520
SOL0001914,SO001397,P010,Sac a dos Metro,2,75.08,0,31
SOL0001915,SO001398,P006,Clavier Meca,3,108.52,0,54
SOL0001916,SO001399,P003,Tablette Air 11,4,577.68,5,395
SOL0001917,SO001400,P008,T-Shirt Essential,2,22.81,5,8
SOL0001918,SO001401,P008,T-Shirt Essential,6,23.95,8,8
SOL0001919,SO001401,P002,Smartphone X5,4,879.36,5,520
SOL0001920,SO001402,P012,Lampe LED Desk,3,42.25,0,18
SOL0001921,SO001402,P009,Veste Urban,2,131.33,0,63
SOL0001922,SO001403,P011,   Chaise Ergo  ,2,202.27,0,"124,0"
SOL0001923,SO001403,P012,Lampe LED Desk,1,41.74,10,18
SOL0001924,SO001403,P007,Chaussures City,2,91.05,0,39
SOL0001925,SO001404,P012,Lampe LED Desk,1,42.04,12,18
SOL0001926,SO001405,P012,Lampe LED Desk,1,43.69,5,18
SOL0001927,SO001406,P012,Lampe LED Desk,3,44.63,0,18
SOL0001928,SO001407,P003,Tablette Air 11,1,635.29,5,395
SOL0001929,SO001407,P001,Laptop 14 Pro,1,1185.47,0,760
SOL0001930,SO001408,P007,Chaussures City,2,91.99,12,39
SOL0001931,SO001409,P012,Lampe LED Desk,3,42.73,0,18
SOL0001932,SO001409,P007,Chaussures City,4,96.31,0,39
SOL0001933,SO001410,P007,Chaussures City,9,86.31,0,39
SOL0001934,SO001411,P008,T-Shirt Essential,4,22.81,8,8
SOL0001935,SO001412,P006,Clavier Meca,6,98.29,10,54
SOL0001936,SO001413,P008,T-Shirt Essential,6,24.37,12,8
SOL0001937,SO001414,P010,Sac a dos Metro,2,75.37,10,31
SOL0001938,SO001415,P010,Sac a dos Metro,2,75.24,0,31
SOL0001939,SO001416,P010,Sac a dos Metro,15, 63.8 ,15,31.0
SOL0001940,SO001417,P007,Chaussures City,5,93.29,12,39
SOL0001941,SO001418,P003,Tablette Air 11,3,600.87,0,395
SOL0001942,SO001418,P004,Casque Audio Max,2,169.61,0,86
SOL0001943,SO001419,P001,Laptop 14 Pro,3,1229.54,8,760
SOL0001944,SO001420,P009,Veste Urban,1,139.25,0,63
SOL0001945,SO001420,P006,Clavier Meca,2,109.0,0,54
SOL0001946,SO001421,P002,Smartphone X5,1,861.71,0,520
SOL0001947,SO001422,P010,Sac a dos Metro,2,69.85,0,31
SOL0001948,SO001423,P003,Tablette Air 11,3,619.04,5,395
SOL0001949,SO001424,P011,Chaise Ergo,6,185.1,10,124
SOL0001950,SO001425,P007,Chaussures City,1,92.66,0,39
SOL0001951,SO001426,P004,Casque Audio Max,2,169.77,10,86
SOL0001952,SO001427,P007,Chaussures City,6,94.0,0,39.0
SOL0001953,SO001427,P012,Lampe LED Desk,4,44.67,0,18
SOL0001954,SO001428,P008,T-Shirt Essential,11,21.23,12,8
SOL0001955,SO001429,P008,T-Shirt Essential,2,24.28,8,8
SOL0001956,SO001430,P011,Chaise Ergo,11,187.5,12,124
SOL0001957,SO001430,P005,Ecran 27 pouces,7,259.54,15,182
SOL0001958,SO001430,P012,Lampe LED Desk,5,39.83,5,18
SOL0001959,SO001431,P009,Veste Urban,2,140.46,8,63
SOL0001960,SO001432,P004,Casque Audio Max,2,179.53,8,86
SOL0001961,SO001432,P006,Clavier Meca,3,111.14,5,54
SOL0001962,SO001432,P010,Sac a dos Metro,2,73.06,5,31
SOL0001963,SO001433,P009,Veste Urban,2,132.44,0,63
SOL0001964,SO001434,P003,Tablette Air 11,3,612.18,5,395
SOL0001965,SO001435,P004,Casque Audio Max,6,162.36,0,86
SOL0001966,SO001436,P004,Casque Audio Max,8,161.21,8,86
SOL0001967,SO001436,P009,Veste Urban,21,125.63,10,63
SOL0001968,SO001437,P008,T-Shirt Essential,2,23.7,8,8
SOL0001969,SO001438,P002,Smartphone X5,3,811.61,0,520
SOL0001970,SO001439,P010,Sac a dos Metro,3,72.73,10,31
SOL0001971,SO001440,P008,T-Shirt Essential,4,24.42,5,8
SOL0001972,SO001440,P003,Tablette Air 11,3,647.94, 5.0 ,395
SOL0001973,SO001441,P008,T-Shirt Essential,10,21.66,5,8
SOL0001974,SO001442,P007,Chaussures City,21,88.34,0,39
SOL0001975,SO001442,P005,Ecran 27 pouces,4,262.9,5,182
SOL0001976,so001443,P008,T-Shirt Essential,4,24.35,0,8
SOL0001977,SO001444,P006,Clavier Meca,3,106.15,0,54
SOL0001978,SO001445,P010,Sac a dos Metro,3,73.17,5,31
SOL0001979,SO001446,P007,Chaussures City,4,95.96,0,39
SOL0001980,SO001447,P011,Chaise Ergo,3,213.6,5,124
SOL0001981,SO001447,P010,Sac a dos Metro,1,71.64,5,31
SOL0001982,SO001448,P007,Chaussures City,1,98.24,0,39
SOL0001983,SO001448,P012,Lampe LED Desk,1,43.19,0,18
SOL0001984,SO001449,P011,Chaise Ergo,3,212.63,0,124
SOL0001985,SO001450,P009,Veste Urban,10,128.61,0,63
SOL0001986,SO001451,P007,Chaussures City,3,91.58,5,39
SOL0001987,SO001452,P012,LAMPE LED DESK,4,38.6,12,18
SOL0001988,SO001452,P005,Ecran 27 pouces,10,261.79,0,182
SOL0001989,SO001453,P001,Laptop 14 Pro,1,1148.87,8,760
SOL0001990,SO001454,P012,Lampe LED Desk,1,41.82,12,NA
SOL0001991,SO001455,P001,Laptop 14 Pro,2,1180.02,0,760
  SOL0001992  ,SO001456,P005,Ecran 27 pouces,7,273.94,10.0,182
SOL0001993,SO001456,P005,Ecran 27 pouces,10,277.06,12,182
SOL0001994,SO001456,P012,Lampe LED Desk,5,39.69,8,18
SOL0001995,SO001457,P005,Ecran 27 pouces,7,257.54,0,182
SOL0001996,SO001458,P001,Laptop 14 Pro,2,1197.27,0,760
SOL0001997,SO001458,P005,Ecran 27 pouces,1,303.15,0,182
SOL0001998,SO001459,P002,Smartphone X5,3,848.52,15,520
SOL0001999,SO001460,P002,Smartphone X5,4,857.16,5,520
SOL0002000,SO001460,P012,Lampe LED Desk,2,45.34,8,18
SOL0002001,SO001461,P009,Veste Urban,3,137.93,0,63
SOL0002002,SO001461,P003,Tablette Air 11,3,630.61,10,395
SOL0002003,SO001461,P010,Sac a dos Metro,2,69.78,0,31
SOL0002004,SO001462,P005,Ecran 27 pouces,3,283.15,0,182
SOL0002005,SO001462,P012,Lampe LED Desk,1,41.85,0,18
SOL0002006,SO001463,P010,Sac a dos Metro,4,71.17,8,31
SOL0002007,SO001464,P003,Tablette Air 11,2,628.25,0,395
SOL0002008,SO001464,P002,Smartphone X5,2,846.4,0,520
SOL0002009,SO001465,P011,Chaise Ergo,3,212.66,0,124
SOL0002010,SO001465,P001,Laptop 14 Pro,1,1160.97,0,760
SOL0002011,SO001465,P012,Lampe LED Desk,3,43.94,0,18
SOL0002012,SO001466,P011,Chaise Ergo,4,197.46,0,124
SOL0002013,SO001466,P002,Smartphone X5,7,767.55,0,520
SOL0002014,SO001466,P001,Laptop 14 Pro,NA,1093.82,0,760
SOL0002015,SO001467,P006,Clavier Meca,1,103.23,10,54
SOL0002016,SO001467,P002,Smartphone X5,3,838.44,5,520
SOL0002017,SO001468,P009,Veste Urban,4,142.01,0,63
SOL0002018,SO001469,P006,Clavier Meca,1,109.76,0,54
SOL0002019,SO001470,P006,Clavier Meca,2,110.19,0,54
SOL0002020,SO001470,P003,Tablette Air 11,2,630.8,0,395
SOL0002021,SO001470,P007,Chaussures City,1,91.0,0,39
SOL0002022,SO001471,P005,Ecran 27 pouces,3,300.07,5,182
